Date,TCS,HDFC Bank,Reliance,HUL,Bharti Airtel,M&M,Sun Pharma,L&T,Tata Steel,Titan
2018-09-01,1777.9285888671875,463.37396240234375,556.8156127929688,1412.9951171875,294.6862487792969,798.2031860351562,577.4684448242188,1131.9178466796875,46.5713005065918,784.0763549804688
2018-10-01,1581.3302001953125,441.59173583984375,469.748779296875,1432.8101806640625,254.4720458984375,710.1268920898438,537.627197265625,1154.51904296875,44.37593460083008,822.034423828125
2018-11-01,1605.888427734375,491.64697265625,516.8012084960938,1549.7005615234375,275.15924072265625,733.258544921875,456.41552734375,1274.6422119140625,42.424957275390625,902.3302001953125
2018-12-01,1544.5330810546875,490.0877380371094,496.30706787109375,1607.703857421875,274.281494140625,745.2648315429688,398.87713623046875,1279.1357421875,41.74791717529297,906.1261596679688
2019-01-01,1646.819580078125,480.4439697265625,543.1823120117188,1557.8729248046875,268.9275817871094,630.4873046875,392.34503173828125,1169.4674072265625,38.19447708129883,969.1947631835938
2019-02-01,1621.7591552734375,479.8896484375,544.9085693359375,1530.8372802734375,279.15277099609375,598.8263549804688,412.4510192871094,1150.4703369140625,40.097389221191406,997.8092041015625
2019-03-01,1636.639892578125,535.6386108398438,603.42529296875,1507.998046875,292.3621826171875,624.78564453125,443.675537109375,1232.6435546875,41.7439079284668,1111.3426513671875
2019-04-01,1848.1650390625,535.3037109375,616.505126953125,1552.969482421875,306.1797180175781,598.2699584960938,424.03277587890625,1199.943359375,44.644351959228516,1127.5966796875
2019-05-01,1795.998779296875,560.227294921875,588.7740478515625,1580.1820068359375,333.4233093261719,599.8925170898438,379.7440185546875,1385.9119873046875,39.123905181884766,1202.7340087890625
2019-06-01,1835.796875,567.986083984375,554.6688232421875,1590.8016357421875,331.36810302734375,607.5875854492188,371.497802734375,1382.0411376953125,40.413875579833984,1299.0401611328125
2019-07-01,1822.3214111328125,523.3372802734375,516.2257080078125,1536.56201171875,322.717041015625,517.0274047851562,395.4026184082031,1250.3912353515625,35.52193069458008,1032.79443359375
2019-08-01,1866.852783203125,518.9812622070312,555.9720458984375,1674.7203369140625,331.5115051269531,497.0982971191406,420.0268249511719,1197.1685791015625,28.35670280456543,1080.4573974609375
2019-09-01,1734.4154052734375,571.8473510742188,593.2432250976562,1763.7554931640625,350.8687438964844,514.34814453125,363.18707275390625,1328.76025390625,29.639291763305664,1244.662353515625
2019-10-01,1917.3177490234375,573.1984252929688,652.0665283203125,1945.9261474609375,357.7513427734375,570.0931396484375,404.1732177734375,1327.6787109375,31.287742614746094,1301.5155029296875
2019-11-01,1734.5108642578125,593.9767456054688,690.7182006835938,1820.6463623046875,422.94476318359375,498.74334716796875,419.513916015625,1199.24169921875,35.1478385925293,1133.83984375
2019-12-01,1826.1258544921875,592.64892578125,674.1978149414062,1720.1900634765625,435.7062683105469,499.68341064453125,403.38055419921875,1170.0841064453125,38.810611724853516,1161.4598388671875
2020-01-01,1760.2939453125,571.3115844726562,628.599609375,1819.70703125,474.5642395019531,533.149169921875,405.01251220703125,1234.1676025390625,36.06867218017578,1161.2642822265625
2020-02-01,1693.490966796875,548.6463623046875,591.64013671875,1945.3892822265625,500.42169189453125,429.64971923828125,350.2636413574219,1070.35400390625,31.38640022277832,1226.5260009765625
2020-03-01,1557.422607421875,401.5440673828125,495.94647216796875,2056.088134765625,421.4631042480469,267.8671569824219,330.91412353515625,738.9168090820312,22.165748596191406,912.8794555664062
2020-04-01,1718.060302734375,466.720947265625,652.8013305664062,1963.5035400390625,491.6272888183594,344.66925048828125,436.2562561035156,820.3026733398438,24.52538299560547,948.4188232421875
2020-05-01,1682.1541748046875,443.3569641113281,658.27001953125,1840.37109375,528.2388916015625,410.19073486328125,445.4613952636719,852.0162353515625,24.2705078125,870.1538696289062
2020-06-01,1781.0189208984375,496.5607604980469,766.0189208984375,1963.39453125,535.1692504882812,480.0833740234375,444.24029541015625,862.4351196289062,26.8603458404541,928.669189453125
2020-07-01,1955.83056640625,481.1633605957031,932.9740600585938,1998.8338623046875,530.3896484375,572.5387573242188,499.4239501953125,834.8342895507812,30.116151809692383,1019.986572265625
2020-08-01,1935.1265869140625,519.8548583984375,939.1123046875,1915.12353515625,492.24151611328125,572.9636840820312,489.59979248046875,871.1636962890625,34.83583068847656,1080.101318359375
2020-09-01,2136.633544921875,502.5007629394531,1008.4613647460938,1870.712646484375,403.83758544921875,573.90771484375,470.9663391113281,831.1986083984375,30.344282150268555,1179.0819091796875
2020-10-01,2294.30078125,551.3950805664062,927.287109375,1885.5992431640625,416.11724853515625,560.7848510742188,438.3106384277344,856.9200439453125,34.62917709350586,1144.141845703125
2020-11-01,2307.042236328125,671.2665405273438,871.0044555664062,1946.5013427734375,444.4179992675781,681.62744140625,481.5064392089844,1054.7904052734375,48.698463439941406,1335.968994140625
2020-12-01,2464.681884765625,669.14697265625,896.0540771484375,2180.641845703125,488.9797058105469,680.3057861328125,557.4519653320312,1210.0394287109375,54.290748596191406,1538.101318359375
2021-01-01,2683.811767578125,647.8094482421875,831.3538818359375,2060.931640625,531.0950927734375,707.6841430664062,551.6644897460938,1254.30224609375,50.69329833984375,1393.9735107421875
2021-02-01,2496.587158203125,714.849853515625,941.4142456054688,1940.9027099609375,533.6854248046875,761.3081665039062,564.461181640625,1355.6087646484375,60.321651458740234,1380.8218994140625
2021-03-01,2741.17333984375,695.8651733398438,904.0880126953125,2213.50537109375,496.2707824707031,750.7815551757812,567.4989624023438,1333.430419921875,68.4781265258789,1529.1702880859375
2021-04-01,2618.51318359375,657.9656982421875,900.2064819335938,2142.726318359375,514.9300537109375,710.4692993164062,621.2775268554688,1259.705810546875,87.21610260009766,1464.0008544921875
2021-05-01,2738.37255859375,706.2078247070312,975.039306640625,2130.2548828125,513.1553344726562,762.7713623046875,634.4255981445312,1379.290771484375,94.94661712646484,1566.662109375
2021-06-01,2900.11865234375,700.8655395507812,955.951171875,2266.015869140625,504.2813415527344,734.212890625,641.2131958007812,1410.162109375,100.60272979736328,1700.386474609375
2021-07-01,2751.558837890625,667.43408203125,921.8238525390625,2139.478759765625,538.81787109375,709.44384765625,734.720458984375,1522.01904296875,123.68804168701172,1686.80615234375
2021-08-01,3289.283447265625,739.93505859375,1022.7566528320312,2497.816650390625,637.0550537109375,757.3702392578125,755.7876586914062,1589.2598876953125,125.06350708007812,1890.5057373046875
2021-09-01,3279.814453125,746.2750854492188,1141.0133056640625,2477.368896484375,672.716796875,766.6787109375,778.8214721679688,1618.4847412109375,111.14936065673828,2126.8681640625
2021-10-01,2957.283447265625,740.6135864257812,1148.713134765625,2207.842529296875,669.8336181640625,844.2010498046875,756.6918334960938,1679.025146484375,113.48204803466797,2344.98046875
2021-11-01,3071.650146484375,698.8301391601562,1089.4486083984375,2138.0966796875,711.7623291015625,797.6589965820312,717.2867431640625,1677.219482421875,92.3758316040039,2337.060791015625
2021-12-01,3253.72998046875,692.20947265625,1072.5775146484375,2177.397705078125,668.3186645507812,799.2342529296875,804.9487915039062,1801.864501953125,95.8468017578125,2481.583740234375
2022-01-01,3257.61669921875,695.1571044921875,1080.9339599609375,2097.68798828125,712.7885131835938,845.6808471679688,794.2883911132812,1814.5048828125,93.61331176757812,2322.10693359375
2022-02-01,3098.888916015625,667.340576171875,1068.682373046875,2003.9093017578125,670.9575805664062,755.03125,809.57373046875,1726.6402587890625,105.27238464355469,2505.343017578125
2022-03-01,3260.8427734375,687.974853515625,1193.3255615234375,1890.01806640625,737.85791015625,770.0202026367188,877.5418701171875,1679.9755859375,112.72747802734375,2495.111328125
2022-04-01,3092.348876953125,647.8526000976562,1263.7542724609375,2061.800048828125,722.2689819335938,880.3367309570312,890.8764038085938,1610.3111572265625,109.61005401611328,2418.422607421875
